name,scn_name,bus,carrier,e_nom,e_nom_max,e_initial,capital_cost,e_nom_opt
41276 dsm,eGon2035,41276,dsm,6157.624433784916,inf,0.0,0.0,6157.624433784916
48639 CH4,eGon2035,48639,CH4,103258761.6825082,inf,35766933.3936188,0.0,103258761.6825082
48640 CH4,eGon2035,48640,CH4,7796579.6970679015,inf,3016475.794547912,0.0,7796579.6970679015
48642 CH4,eGon2035,48642,CH4,16558557.363773989,inf,6775461.077414507,0.0,16558557.363773989
48643 CH4,eGon2035,48643,CH4,4467164.898,inf,1825683.2837685775,0.0,4467164.898
48644 CH4,eGon2035,48644,CH4,110961282.95347735,inf,38063972.763996325,0.0,110961282.95347735
48645 CH4,eGon2035,48645,CH4,45093072.66459372,inf,18345162.73529842,0.0,45093072.66459372
48647 CH4,eGon2035,48647,CH4,98781272.36350779,inf,34742969.74393123,0.0,98781272.36350779
48649 CH4,eGon2035,48649,CH4,40085545.400267825,inf,16301091.488887655,0.0,40085545.400267825
48650 CH4,eGon2035,48650,CH4,3268835.936014453,inf,1168356.5299268265,0.0,3268835.936014453
48653 H2_underground,eGon2035,48653,H2_underground,689.3666261981751,8116755.1567234825,0.0,2.0130249228685932,689.3666261981751
63652 central_heat_store,eGon2035,63652,central_heat_store,580.4498637149923,inf,251.96154448820064,0.8423579405387989,580.4498637149923
63680 central_heat_store,eGon2035,63680,central_heat_store,558.8891259019762,inf,271.3333118993625,0.8423579405387989,558.8891259019762
63927 central_heat_store,eGon2035,63927,central_heat_store,558.9080942975617,inf,271.243142464896,0.8423579405387989,558.9080942975617
64019 central_heat_store,eGon2035,64019,central_heat_store,560.4475782837038,inf,277.3302428857898,0.8423579405387989,560.4475782837038
64020 central_heat_store,eGon2035,64020,central_heat_store,558.880314279589,inf,270.75948790892687,0.8423579405387989,558.880314279589
