name,scn_name,bus,carrier,e_nom,e_nom_max,e_initial,capital_cost,e_nom_opt
71632 central_heat_store,eGon2035,71632,central_heat_store,1355.8052524488892,inf,663.8871148820889,2.105894851346997,1355.8052524488892
71633 central_heat_store,eGon2035,71633,central_heat_store,1587.3657223872212,inf,980.1517609582548,2.105894851346997,1587.3657223872212
71634 central_heat_store,eGon2035,71634,central_heat_store,1399.8653285034022,inf,814.9200393537883,2.105894851346997,1399.8653285034022
71635 central_heat_store,eGon2035,71635,central_heat_store,1357.2410850932797,inf,680.9680605827102,2.105894851346997,1357.2410850932797
71636 central_heat_store,eGon2035,71636,central_heat_store,1365.4701054849768,inf,714.0876133883572,2.105894851346997,1365.4701054849768
71637 central_heat_store,eGon2035,71637,central_heat_store,3120.4045936561324,inf,2539.2592665145607,2.105894851346997,3120.4045936561324
71638 central_heat_store,eGon2035,71638,central_heat_store,1509.5383873953858,inf,935.3155922597939,2.105894851346997,1509.5383873953858
71639 central_heat_store,eGon2035,71639,central_heat_store,1361.7175790551098,inf,710.447540751874,2.105894851346997,1361.7175790551098
71640 central_heat_store,eGon2035,71640,central_heat_store,1355.837181085345,inf,667.5790595414503,2.105894851346997,1355.837181085345
71641 central_heat_store,eGon2035,71641,central_heat_store,1355.3247754094593,inf,668.9346354727784,2.105894851346997,1355.3247754094593
71642 central_heat_store,eGon2035,71642,central_heat_store,1356.2465480788014,inf,671.8164246289402,2.105894851346997,1356.2465480788014
71643 central_heat_store,eGon2035,71643,central_heat_store,1355.6465119714533,inf,664.1603237078775,2.105894851346997,1355.6465119714533
71644 central_heat_store,eGon2035,71644,central_heat_store,1355.893591939651,inf,667.8163372810203,2.105894851346997,1355.893591939651
71645 central_heat_store,eGon2035,71645,central_heat_store,1355.7391640285111,inf,664.0478562644424,2.105894851346997,1355.7391640285111
71646 central_heat_store,eGon2035,71646,central_heat_store,1577.947496207554,inf,1018.8476151643852,2.105894851346997,1577.947496207554
71647 central_heat_store,eGon2035,71647,central_heat_store,1356.1067585669887,inf,674.2846913482634,2.105894851346997,1356.1067585669887
71648 central_heat_store,eGon2035,71648,central_heat_store,1514.109285039052,inf,965.0094695387634,2.105894851346997,1514.109285039052
71649 central_heat_store,eGon2035,71649,central_heat_store,1357.9786752664863,inf,676.5929535489092,2.105894851346997,1357.9786752664863
71650 central_heat_store,eGon2035,71650,central_heat_store,1355.638689063277,inf,657.9212023024456,2.105894851346997,1355.638689063277
71651 central_heat_store,eGon2035,71651,central_heat_store,1380.9671725848834,inf,774.2440783704664,2.105894851346997,1380.9671725848834
71652 central_heat_store,eGon2035,71652,central_heat_store,1355.704617913111,inf,660.458737816931,2.105894851346997,1355.704617913111
71653 central_heat_store,eGon2035,71653,central_heat_store,1356.1337382322306,inf,670.2382268795653,2.105894851346997,1356.1337382322306
71654 central_heat_store,eGon2035,71654,central_heat_store,4160.903057971729,inf,2747.833246817325,2.105894851346997,4160.903057971729
71655 central_heat_store,eGon2035,71655,central_heat_store,1355.939560949159,inf,663.2196258107048,2.105894851346997,1355.939560949159
71656 central_heat_store,eGon2035,71656,central_heat_store,1356.5793802779801,inf,678.9616129048853,2.105894851346997,1356.5793802779801
71657 central_heat_store,eGon2035,71657,central_heat_store,1357.6430464557282,inf,676.7443050044909,2.105894851346997,1357.6430464557282
71658 central_heat_store,eGon2035,71658,central_heat_store,1355.9682312107552,inf,671.0946058669556,2.105894851346997,1355.9682312107552
71659 central_heat_store,eGon2035,71659,central_heat_store,1356.3039857147332,inf,673.3502267514532,2.105894851346997,1356.3039857147332
71660 central_heat_store,eGon2035,71660,central_heat_store,1654.2319135154307,inf,1060.8662267654786,2.105894851346997,1654.2319135154307
71661 central_heat_store,eGon2035,71661,central_heat_store,1355.5855195905028,inf,665.9946486076092,2.105894851346997,1355.5855195905028
71662 central_heat_store,eGon2035,71662,central_heat_store,1359.8083138693007,inf,707.097007423751,2.105894851346997,1359.8083138693007
71663 central_heat_store,eGon2035,71663,central_heat_store,1355.44696749573,inf,663.5379936219745,2.105894851346997,1355.44696749573
71664 central_heat_store,eGon2035,71664,central_heat_store,1356.1069926386697,inf,678.0341089156694,2.105894851346997,1356.1069926386697
71665 central_heat_store,eGon2035,71665,central_heat_store,1355.5945601040366,inf,662.142719481229,2.105894851346997,1355.5945601040366
71666 central_heat_store,eGon2035,71666,central_heat_store,1355.654032968226,inf,659.6882752994763,2.105894851346997,1355.654032968226
71667 central_heat_store,eGon2035,71667,central_heat_store,1793.1000509555656,inf,1280.9524111630503,2.105894851346997,1793.1000509555656
71668 central_heat_store,eGon2035,71668,central_heat_store,1355.5549131501798,inf,664.9301521962252,2.105894851346997,1355.5549131501798
71669 central_heat_store,eGon2035,71669,central_heat_store,1355.3029184318164,inf,663.2107722729708,2.105894851346997,1355.3029184318164
71670 central_heat_store,eGon2035,71670,central_heat_store,1357.650278636401,inf,694.9995172176907,2.105894851346997,1357.650278636401
71671 central_heat_store,eGon2035,71671,central_heat_store,1355.4140059775332,inf,664.0256693278242,2.105894851346997,1355.4140059775332
71672 central_heat_store,eGon2035,71672,central_heat_store,1355.7358543514852,inf,663.4849009763843,2.105894851346997,1355.7358543514852
71673 central_heat_store,eGon2035,71673,central_heat_store,1357.184498405649,inf,694.3560784827146,2.105894851346997,1357.184498405649
71674 central_heat_store,eGon2035,71674,central_heat_store,1355.3547742391504,inf,664.3066459618817,2.105894851346997,1355.3547742391504
71675 central_heat_store,eGon2035,71675,central_heat_store,1355.6057338114092,inf,659.7439651033798,2.105894851346997,1355.6057338114092
71676 central_heat_store,eGon2035,71676,central_heat_store,1355.1917373021338,inf,666.776620611949,2.105894851346997,1355.1917373021338
71677 central_heat_store,eGon2035,71677,central_heat_store,2735.102257032801,inf,1969.3176263194264,2.105894851346997,2735.102257032801
71678 central_heat_store,eGon2035,71678,central_heat_store,1355.569170008357,inf,664.2856864475746,2.105894851346997,1355.569170008357
71679 central_heat_store,eGon2035,71679,central_heat_store,1355.5267634730103,inf,659.1584325217824,2.105894851346997,1355.5267634730103
71680 central_heat_store,eGon2035,71680,central_heat_store,1355.5790914189404,inf,663.4291925303335,2.105894851346997,1355.5790914189404
71681 central_heat_store,eGon2035,71681,central_heat_store,1355.6608639873398,inf,660.8085334916475,2.105894851346997,1355.6608639873398
71682 central_heat_store,eGon2035,71682,central_heat_store,1355.5967946353796,inf,664.9390338382806,2.105894851346997,1355.5967946353796
71683 central_heat_store,eGon2035,71683,central_heat_store,1355.6410579997284,inf,661.9777662826783,2.105894851346997,1355.6410579997284
71684 central_heat_store,eGon2035,71684,central_heat_store,1355.481299028854,inf,667.4332844765723,2.105894851346997,1355.481299028854
71685 central_heat_store,eGon2035,71685,central_heat_store,1355.574588159161,inf,666.501252847308,2.105894851346997,1355.574588159161
71686 central_heat_store,eGon2035,71686,central_heat_store,1403.4986719836565,inf,826.884447431804,2.105894851346997,1403.4986719836565
