name,scn_name,bus,carrier,e_nom,e_nom_extendable,e_nom_max,e_initial,e_cyclic,capital_cost,e_nom_opt
71330 CH4,eGon2035,71330,CH4,3690006.8538283147,False,inf,0.0,True,0.0,3690006.8538283147
71331 CH4,eGon2035,71331,CH4,130573.72457794119,False,inf,0.0,True,0.0,130573.72457794119
71332 CH4,eGon2035,71332,CH4,2940186.902424736,False,inf,0.0,True,0.0,2940186.902424736
71333 CH4,eGon2035,71333,CH4,31102925.068402104,False,inf,0.0,True,0.0,31102925.068402104
71334 CH4,eGon2035,71334,CH4,335125.49459122797,False,inf,0.0,True,0.0,335125.49459122797
71335 CH4,eGon2035,71335,CH4,1863.0573248407645,False,inf,0.0,True,0.0,1863.0573248407645
71336 CH4,eGon2035,71336,CH4,3726.114649681529,False,inf,0.0,True,0.0,3726.114649681529
71337 CH4,eGon2035,71337,CH4,851750.7115654576,False,inf,0.0,True,0.0,851750.7115654576
71338 CH4,eGon2035,71338,CH4,2905679.899832109,False,inf,0.0,True,0.0,2905679.899832109
71339 CH4,eGon2035,71339,CH4,49009257.41344681,False,inf,0.0,True,0.0,49009257.41344681
71340 CH4,eGon2035,71340,CH4,4190438.2155952253,False,inf,0.0,True,0.0,4190438.2155952253
71341 CH4,eGon2035,71341,CH4,1918497.3566237746,False,inf,0.0,True,0.0,1918497.3566237746
71342 CH4,eGon2035,71342,CH4,850922.6860877506,False,inf,0.0,True,0.0,850922.6860877506
71343 CH4,eGon2035,71343,CH4,3726.114649681529,False,inf,0.0,True,0.0,3726.114649681529
71344 CH4,eGon2035,71344,CH4,207.0063694267516,False,inf,0.0,True,0.0,207.0063694267516
71345 CH4,eGon2035,71345,CH4,3764746.3851026716,False,inf,0.0,True,0.0,3764746.3851026716
71346 CH4,eGon2035,71346,CH4,48381229.43086746,False,inf,0.0,True,0.0,48381229.43086746
71347 CH4,eGon2035,71347,CH4,24212898.31781951,False,inf,0.0,True,0.0,24212898.31781951
71348 CH4,eGon2035,71348,CH4,849473.6415017634,False,inf,0.0,True,0.0,849473.6415017634
71349 CH4,eGon2035,71349,CH4,1242.0382165605097,False,inf,0.0,True,0.0,1242.0382165605097
71350 CH4,eGon2035,71350,CH4,1311695.8767192028,False,inf,0.0,True,0.0,1311695.8767192028
71351 CH4,eGon2035,71351,CH4,2484.0764331210194,False,inf,0.0,True,0.0,2484.0764331210194
71352 CH4,eGon2035,71352,CH4,852371.7306737379,False,inf,0.0,True,0.0,852371.7306737379
71353 CH4,eGon2035,71353,CH4,2484.0764331210194,False,inf,0.0,True,0.0,2484.0764331210194
71354 CH4,eGon2035,71354,CH4,865037.1309211447,False,inf,0.0,True,0.0,865037.1309211447
71355 CH4,eGon2035,71355,CH4,850922.6860877506,False,inf,0.0,True,0.0,850922.6860877506
71356 CH4,eGon2035,71356,CH4,265036.7014054664,False,inf,0.0,True,0.0,265036.7014054664
71357 CH4,eGon2035,71357,CH4,828.0254777070064,False,inf,0.0,True,0.0,828.0254777070064
71358 CH4,eGon2035,71358,CH4,267398.7675109458,False,inf,0.0,True,0.0,267398.7675109458
71359 CH4,eGon2035,71359,CH4,1656.0509554140128,False,inf,0.0,True,0.0,1656.0509554140128
71360 CH4,eGon2035,71360,CH4,12133197.001317445,False,inf,0.0,True,0.0,12133197.001317445
71361 CH4,eGon2035,71361,CH4,50629242.40376528,False,inf,0.0,True,0.0,50629242.40376528
71362 CH4,eGon2035,71362,CH4,3519.108280254777,False,inf,0.0,True,0.0,3519.108280254777
71363 CH4,eGon2035,71363,CH4,2691.082802547771,False,inf,0.0,True,0.0,2691.082802547771
71377 H2_overground,eGon2035,71377,H2_overground,0.0,True,inf,0.0,True,133.59307272764556,1620.5455073732714
71378 H2_overground,eGon2035,71378,H2_overground,0.0,True,inf,0.0,True,133.59307272764556,919.6955057310576
71379 H2_overground,eGon2035,71379,H2_overground,0.0,True,inf,0.0,True,133.59307272764556,22.031769329694054
71380 H2_overground,eGon2035,71380,H2_overground,0.0,True,inf,0.0,True,133.59307272764556,1321.882120927662
71381 H2_overground,eGon2035,71381,H2_overground,0.0,True,inf,0.0,True,133.59307272764556,1425.2466549407573
71382 H2_overground,eGon2035,71382,H2_overground,0.0,True,inf,0.0,True,133.59307272764556,1445.073789751089
71383 H2_overground,eGon2035,71383,H2_overground,0.0,True,inf,0.0,True,133.59307272764556,2011.5034524551647
71384 H2_overground,eGon2035,71384,H2_overground,0.0,True,inf,0.0,True,133.59307272764556,1767.7344044151848
71385 H2_overground,eGon2035,71385,H2_overground,0.0,True,inf,0.0,True,133.59307272764556,24.530247923775356
71386 H2_overground,eGon2035,71386,H2_overground,0.0,True,inf,0.0,True,133.59307272764556,1150.9433757568647
